,code,cartao,boleto,data
47289,KB-GP-391,2065.76,1755.9,2021-01-05
47290,KB-GP-386,905.76,769.9,2021-01-05
47291,KB-GP-483,7112.82,6045.9,2021-01-05
47292,KB-GP-207,2823.41,2399.9,2021-01-05
47293,KB-GP-199,2658.71,2259.9,2021-01-05
47294,KB-GP-200,1411.65,1199.9,2021-01-05
47295,KB-GP-395,6588.12,5599.9,2021-01-05
47296,KB-GP-202,1317.53,1119.9,2021-01-05
47297,KB-GP-203,4023.41,3419.9,2021-01-05
47298,KB-GP-382,1411.65,1199.9,2021-01-05
47299,KB-GP-480,725.76,616.9,2021-01-05
47300,KB-HD-24,341.06,289.9,2021-01-05
47301,KB-HD-1,364.59,309.9,2021-01-05
47302,KB-HD-0,458.71,389.9,2021-01-05
47303,KB-HD-4,882.24,749.9,2021-01-05
47304,KB-HD-6,350.47,297.9,2021-01-05
47305,KB-HD-25,835.18,709.9,2021-01-05
47306,KB-HD-16,782.24,664.9,2021-01-05
47307,KB-HD-30,576.35,489.9,2021-01-05
47308,KB-HD-27,3105.76,2639.9,2021-01-05
47309,KB-HD-8,972.82,826.9,2021-01-05
47310,KB-HD-12,2428.12,2063.9,2021-01-05
47311,KB-HD-7,4352.82,3699.9,2021-01-05
47312,KB-HD-10,1176.35,999.9,2021-01-05
47313,KB-HD-28,2588.12,2199.9,2021-01-05
47314,KB-HD-13,988.12,839.9,2021-01-05
47315,KB-HD-17,470.47,399.9,2021-01-05
47316,KB-HD-29,623.41,529.9,2021-01-05
47317,KB-HD-18,344.59,292.9,2021-01-05
47318,KB-HD-19,941.06,799.9,2021-01-05
47319,KB-HD-21,2895.18,2460.9,2021-01-05
47320,KB-HD-22,1846.94,1569.9,2021-01-05
47321,KB-HD-11,1766.94,1501.9,2021-01-05
47322,KB-HD-23,2218.71,1885.9,2021-01-05
47323,KB-MB-2,1999.88,1699.9,2021-01-05
47324,KB-MB-30,3176.35,2699.9,2021-01-05
47325,KB-MB-4,988.12,839.9,2021-01-05
47326,KB-MB-7,3882.24,3299.9,2021-01-05
47327,KB-MB-26,1058.71,899.9,2021-01-05
47328,KB-MB-234,2223.41,1889.9,2021-01-05
47329,KB-MB-1,846.94,719.9,2021-01-05
47330,KB-MB-9,1870.47,1589.9,2021-01-05
47331,KB-MB-27,3529.29,2999.9,2021-01-05
47332,KB-MB-364,2346.94,1994.9,2021-01-05
47333,KB-MB-10,1834.12,1559.0,2021-01-05
47334,KB-MB-6,2529.29,2149.9,2021-01-05
47335,KB-MB-12,1741.06,1479.9,2021-01-05
47336,KB-MB-17,3529.29,2999.9,2021-01-05
47337,KB-MB-237,2352.82,1999.9,2021-01-05
47338,KB-MB-3,1410.59,1199.0,2021-01-05
47339,KB-MB-347,1058.71,899.9,2021-01-05
47340,KB-MB-0,1176.35,999.9,2021-01-05
47341,KB-MB-5,2341.06,1989.9,2021-01-05
47342,KB-MB-365,1583.41,1345.9,2021-01-05
47343,KB-MB-16,6588.12,5599.9,2021-01-05
47344,KB-MB-11,1411.65,1199.9,2021-01-05
47345,KB-MB-366,1776.35,1509.9,2021-01-05
47346,KB-MB-14,2705.76,2299.9,2021-01-05
47347,KB-MB-25,12991.65,11042.9,2021-01-05
47348,KB-MB-23,2058.71,1749.9,2021-01-05
47349,KB-MB-19,1176.35,999.9,2021-01-05
47350,KB-MB-242,1882.24,1599.9,2021-01-05
47351,KB-MB-29,2823.41,2399.9,2021-01-05
47352,KB-MB-31,3058.71,2599.9,2021-01-05
47353,KB-MB-20,2588.12,2199.9,2021-01-05
47354,KB-MB-21,4117.53,3499.9,2021-01-05
47355,KB-MB-367,2066.94,1756.9,2021-01-05
47356,KB-MB-24,1058.71,899.9,2021-01-05
47357,KB-MB-262,617.53,524.9,2021-01-05
47358,KB-MB-250,1529.29,1299.9,2021-01-05
47359,KB-MB-34,2823.41,2399.9,2021-01-05
47360,KB-MB-50,1999.88,1699.9,2021-01-05
47361,KB-MB-36,2785.76,2367.9,2021-01-05
47362,KB-MB-37,705.76,599.9,2021-01-05
47363,KB-MB-62,823.41,699.9,2021-01-05
47364,KB-MB-64,705.76,599.9,2021-01-05
47365,KB-MB-39,823.41,699.9,2021-01-05
47366,KB-MB-65,588.12,499.9,2021-01-05
47367,KB-MB-58,858.71,729.9,2021-01-05
47368,KB-MB-43,882.24,749.9,2021-01-05
47369,KB-MB-59,741.06,629.9,2021-01-05
47370,KB-MB-45,2022.24,1718.9,2021-01-05
47371,KB-MB-60,1529.29,1299.9,2021-01-05
47372,KB-MB-47,3364.59,2859.9,2021-01-05
47373,KB-MB-33,705.76,599.9,2021-01-05
47374,KB-MB-48,541.06,459.9,2021-01-05
47375,KB-MB-35,1882.24,1599.9,2021-01-05
47376,KB-MB-49,1317.53,1119.9,2021-01-05
47377,KB-MB-68,4235.18,3599.9,2021-01-05
47378,KB-MB-55,1719.88,1461.9,2021-01-05
47379,KB-MB-56,2235.18,1899.9,2021-01-05
47380,KB-MB-44,576.35,489.9,2021-01-05
47381,KB-MB-57,911.65,774.9,2021-01-05
47382,KB-MB-46,1294.0,1099.9,2021-01-05
47383,KB-MB-334,1512.82,1285.9,2021-01-05
47384,KB-MB-264,1077.53,915.9,2021-01-05
47385,KB-MB-63,1882.24,1599.9,2021-01-05
47386,KB-MB-40,2470.47,2099.9,2021-01-05
47387,KB-MB-265,4058.71,3449.9,2021-01-05
47388,KB-MB-41,1529.29,1299.9,2021-01-05
47389,KB-MB-266,2246.94,1909.9,2021-01-05
47390,KB-MB-259,1294.0,1099.9,2021-01-05
47391,KB-MB-66,2034.0,1728.9,2021-01-05
47392,KB-MB-53,588.12,499.9,2021-01-05
47393,KB-MB-67,823.41,699.9,2021-01-05
47394,KB-MB-54,1294.0,1099.9,2021-01-05
47395,KB-MB-88,1764.59,1499.9,2021-01-05
47396,KB-MB-338,2352.82,1999.9,2021-01-05
47397,KB-MB-82,1646.94,1399.9,2021-01-05
47398,KB-MB-339,1646.94,1399.9,2021-01-05
47399,KB-MB-362,1054.0,895.9,2021-01-05
47400,KB-MB-354,1514.0,1286.9,2021-01-05
47401,KB-MB-85,704.59,598.9,2021-01-05
47402,KB-MB-92,729.29,619.9,2021-01-05
47403,KB-MB-361,1229.29,1044.9,2021-01-05
47404,KB-MB-87,5292.94,4499.0,2021-01-05
47405,KB-MB-94,682.24,579.9,2021-01-05
47406,KB-MB-69,564.59,479.9,2021-01-05
47407,KB-MB-89,1529.29,1299.9,2021-01-05
47408,KB-MB-96,1294.0,1099.9,2021-01-05
47409,KB-MB-91,646.94,549.9,2021-01-05
47410,KB-MB-98,905.76,769.9,2021-01-05
47411,KB-MB-93,1411.65,1199.9,2021-01-05
47412,KB-MB-101,3882.24,3299.9,2021-01-05
47413,KB-MB-77,7294.0,6199.9,2021-01-05
47414,KB-MB-79,2776.35,2359.9,2021-01-05
47415,KB-MB-71,1764.59,1499.9,2021-01-05
47416,KB-MB-80,1917.53,1629.9,2021-01-05
47417,KB-MB-102,1023.41,869.9,2021-01-05
47418,KB-MB-75,623.41,529.9,2021-01-05
47419,KB-MB-106,1176.35,999.9,2021-01-05
47420,KB-MB-358,4705.76,3999.9,2021-01-05
47421,KB-MB-356,1539.88,1308.9,2021-01-05
47422,KB-MB-276,3999.88,3399.9,2021-01-05
47423,KB-MB-336,1411.65,1199.9,2021-01-05
47424,KB-MB-113,1055.18,896.9,2021-01-05
47425,KB-MB-337,1411.65,1199.9,2021-01-05
47426,KB-MB-115,882.24,749.9,2021-01-05
47427,KB-MB-100,1317.53,1119.9,2021-01-05
47428,KB-MB-117,3058.71,2599.9,2021-01-05
47429,KB-MB-95,4705.76,3999.9,2021-01-05
47430,KB-MB-97,2588.12,2199.9,2021-01-05
47431,KB-MB-120,4705.76,3999.9,2021-01-05
47432,KB-MB-99,2294.0,1949.9,2021-01-05
47433,KB-MB-108,4705.76,3999.9,2021-01-05
47434,KB-MB-359,1422.24,1208.9,2021-01-05
47435,KB-MB-103,3294.0,2799.9,2021-01-05
47436,KB-MB-110,670.47,569.9,2021-01-05
47437,KB-MB-357,994.0,844.9,2021-01-05
47438,KB-MB-105,704.71,599.0,2021-01-05
47439,KB-MB-107,611.65,519.9,2021-01-05
47440,KB-MB-130,940.0,799.0,2021-01-05
47441,KB-MB-109,1176.35,999.9,2021-01-05
47442,KB-MB-73,705.76,599.9,2021-01-05
47443,KB-MB-111,1176.35,999.9,2021-01-05
47444,KB-MB-112,3882.24,3299.9,2021-01-05
47445,KB-MB-133,6469.41,5499.0,2021-01-05
47446,KB-MB-114,2352.82,1999.9,2021-01-05
47447,KB-MB-121,3999.88,3399.9,2021-01-05
47448,KB-MB-116,1999.88,1699.9,2021-01-05
47449,KB-MB-118,1411.65,1199.9,2021-01-05
47450,KB-MB-124,1294.0,1099.9,2021-01-05
47451,KB-MB-119,823.41,699.9,2021-01-05
47452,KB-MB-134,764.59,649.9,2021-01-05
47453,KB-MB-126,1176.35,999.9,2021-01-05
47454,KB-MB-360,1254.0,1065.9,2021-01-05
47455,KB-MB-267,1235.18,1049.9,2021-01-05
47456,KB-MB-76,588.12,499.9,2021-01-05
47457,KB-MB-123,1764.59,1499.9,2021-01-05
47458,KB-MB-78,588.12,499.9,2021-01-05
47459,KB-MB-125,705.76,599.9,2021-01-05
47460,KB-MB-127,694.0,589.9,2021-01-05
47461,KB-MB-128,1588.12,1349.9,2021-01-05
47462,KB-MB-268,1999.88,1699.9,2021-01-05
47463,KB-MB-129,3870.47,3289.9,2021-01-05
47464,KB-MB-84,3705.76,3149.9,2021-01-05
47465,KB-MB-131,1999.88,1699.9,2021-01-05
47466,KB-MB-86,3294.0,2799.9,2021-01-05
47467,KB-MB-132,2705.76,2299.9,2021-01-05
47468,KB-MB-74,1646.94,1399.9,2021-01-05
47469,KB-MB-136,646.94,549.9,2021-01-05
47470,KB-MB-135,670.47,569.9,2021-01-05
47471,KB-MB-303,8235.18,6999.9,2021-01-05
47472,KB-MB-188,941.06,799.9,2021-01-05
47473,KB-MB-189,611.65,519.9,2021-01-05
47474,KB-MB-191,15294.0,12999.9,2021-01-05
47475,KB-MB-194,999.88,849.9,2021-01-05
47476,KB-MB-142,17175.29,14599.0,2021-01-05
47477,KB-MB-173,1882.24,1599.9,2021-01-05
47478,KB-MB-198,858.71,729.9,2021-01-05
47479,KB-MB-295,1411.65,1199.9,2021-01-05
47480,KB-MB-201,2823.41,2399.9,2021-01-05
47481,KB-MB-203,541.06,459.9,2021-01-05
47482,KB-MB-368,1257.53,1068.9,2021-01-05
47483,KB-MB-145,1529.29,1299.9,2021-01-05
47484,KB-MB-147,1117.53,949.9,2021-01-05
47485,KB-MB-196,1799.88,1529.9,2021-01-05
47486,KB-MB-148,1410.59,1199.0,2021-01-05
47487,KB-MB-150,588.12,499.9,2021-01-05
47488,KB-MB-293,6352.82,5399.9,2021-01-05
47489,KB-MB-143,4705.76,3999.9,2021-01-05
47490,KB-MB-168,623.41,529.9,2021-01-05
47491,KB-MB-202,729.29,619.9,2021-01-05
47492,KB-MB-171,976.35,829.9,2021-01-05
47493,KB-MB-343,446.94,379.9,2021-01-05
47494,KB-MB-144,1576.35,1339.9,2021-01-05
47495,KB-MB-307,882.24,749.9,2021-01-05
47496,KB-MB-195,2588.12,2199.9,2021-01-05
47497,KB-MB-146,1152.82,979.9,2021-01-05
47498,KB-MB-159,7152.82,6079.9,2021-01-05
47499,KB-MB-370,789.29,670.9,2021-01-05
47500,KB-MB-149,705.76,599.9,2021-01-05
47501,KB-MB-160,444.33,399.9,2021-01-05
47502,KB-MB-151,941.06,799.9,2021-01-05
47503,KB-MB-155,799.88,679.9,2021-01-05
47504,KB-MB-369,835.18,709.9,2021-01-05
47505,KB-MB-163,1764.59,1499.9,2021-01-05
47506,KB-MB-165,811.65,689.9,2021-01-05
47507,KB-MB-141,882.24,749.9,2021-01-05
47508,KB-MB-161,4704.71,3999.0,2021-01-05
47509,KB-MB-138,646.94,549.9,2021-01-05
47510,KB-MB-154,764.59,649.9,2021-01-05
47511,KB-MB-162,2495.18,2120.9,2021-01-05
47512,KB-MB-190,941.06,799.9,2021-01-05
47513,KB-MB-156,1999.88,1699.9,2021-01-05
47514,KB-MB-300,976.35,829.9,2021-01-05
47515,KB-MB-164,941.06,799.9,2021-01-05
47516,KB-MB-175,3999.88,3399.9,2021-01-05
47517,KB-MB-166,3399.88,2889.9,2021-01-05
47518,KB-MB-137,1646.94,1399.9,2021-01-05
47519,KB-MB-167,705.76,599.9,2021-01-05
47520,KB-MB-353,823.41,699.9,2021-01-05
47521,KB-MB-170,588.12,499.9,2021-01-05
47522,KB-MB-174,729.29,619.9,2021-01-05
47523,KB-MB-193,2352.82,1999.9,2021-01-05
47524,KB-MB-177,9411.65,7999.9,2021-01-05
47525,KB-MB-320,588.12,499.9,2021-01-05
47526,KB-MB-199,1058.71,899.9,2021-01-05
47527,KB-MB-182,964.59,819.9,2021-01-05
47528,KB-MB-140,588.12,499.9,2021-01-05
47529,KB-MB-139,541.06,459.9,2021-01-05
47530,KB-MB-169,623.41,529.9,2021-01-05
47531,KB-MB-184,470.47,399.9,2021-01-05
47532,KB-MB-349,823.41,699.9,2021-01-05
47533,KB-MB-344,741.06,629.9,2021-01-05
47534,KB-MB-172,4075.18,3463.9,2021-01-05
47535,KB-MB-187,705.76,599.9,2021-01-05
47536,KB-MB-158,941.06,799.9,2021-01-05
47537,KB-MB-153,646.94,549.9,2021-01-05
47538,KB-MB-316,764.59,649.9,2021-01-05
47539,KB-MB-212,5882.24,4999.9,2021-01-05
47540,KB-MB-217,1999.88,1699.9,2021-01-05
47541,KB-MB-204,2117.53,1799.9,2021-01-05
47542,KB-MB-219,1529.29,1299.9,2021-01-05
47543,KB-MB-205,1352.82,1149.9,2021-01-05
47544,KB-MB-206,823.41,699.9,2021-01-05
47545,KB-MB-208,588.12,499.9,2021-01-05
47546,KB-MB-224,1970.47,1674.9,2021-01-05
47547,KB-MB-220,3528.24,2999.0,2021-01-05
47548,KB-MB-213,1999.88,1699.9,2021-01-05
47549,KB-MB-214,1164.59,989.9,2021-01-05
47550,KB-MB-215,705.76,599.9,2021-01-05
47551,KB-MB-231,1757.53,1493.9,2021-01-05
47552,KB-MB-210,646.94,549.9,2021-01-05
47553,KB-MB-226,3058.71,2599.9,2021-01-05
47554,KB-MB-233,1858.71,1579.9,2021-01-05
47555,KB-MB-221,1764.59,1499.9,2021-01-05
47556,KB-MB-222,1164.59,989.9,2021-01-05
47557,KB-MB-223,764.59,649.9,2021-01-05
47558,KB-MB-218,646.94,549.9,2021-01-05
47559,KB-MB-209,2117.53,1799.9,2021-01-05
47560,KB-MB-227,2823.41,2399.9,2021-01-05
47561,KB-MB-211,1588.12,1349.9,2021-01-05
47562,KB-MB-228,1564.59,1329.9,2021-01-05
47563,KB-MB-229,999.88,849.9,2021-01-05
47564,KB-MB-230,670.47,569.9,2021-01-05
47565,KB-MB-371,460.05,460.05,2021-01-05
47566,KB-MB-28,2352.82,1999.9,2021-01-05
47567,KB-MB-245,3096.35,2631.9,2021-01-05
47568,KB-MB-32,1881.18,1599.0,2021-01-05
47569,KB-MB-238,1328.12,1128.9,2021-01-05
47570,KB-MB-235,2352.82,1999.9,2021-01-05
47571,KB-MB-8,2234.12,1899.0,2021-01-05
47572,KB-MB-239,2235.18,1899.9,2021-01-05
47573,KB-MB-236,1176.35,999.9,2021-01-05
47574,KB-MB-15,1470.47,1249.9,2021-01-05
47575,KB-MB-241,2588.12,2199.9,2021-01-05
47576,KB-MB-18,1528.24,1299.0,2021-01-05
47577,KB-MB-240,1036.35,880.9,2021-01-05
47578,KB-MB-13,1151.76,979.0,2021-01-05
47579,KB-MB-244,1882.24,1599.9,2021-01-05
47580,KB-MB-22,2704.71,2299.0,2021-01-05
47581,KB-MB-243,1918.78,1726.9,2021-01-05
47582,KB-MB-38,1529.29,1299.9,2021-01-05
47583,KB-MB-260,823.41,699.9,2021-01-05
47584,KB-MB-261,1031.65,876.9,2021-01-05
47585,KB-MB-249,188.12,159.9,2021-01-05
47586,KB-MB-252,458.71,389.9,2021-01-05
47587,KB-MB-253,2754.0,2340.9,2021-01-05
47588,KB-MB-254,1411.65,1199.9,2021-01-05
47589,KB-MB-246,305.76,259.9,2021-01-05
47590,KB-MB-247,830.47,705.9,2021-01-05
47591,KB-MB-255,348.12,295.9,2021-01-05
47592,KB-MB-256,3999.88,3399.9,2021-01-05
47593,KB-MB-258,689.29,585.9,2021-01-05
47594,KB-MB-42,1152.82,979.9,2021-01-05
47595,KB-MB-251,711.0,639.9,2021-01-05
47596,KB-MB-61,494.0,419.9,2021-01-05
47597,KB-MB-52,3481.06,2958.9,2021-01-05
47598,KB-MB-263,1294.0,1099.9,2021-01-05
47599,KB-MB-51,1164.59,989.9,2021-01-05
47600,KB-MB-257,1176.35,999.9,2021-01-05
47601,KB-MB-248,988.12,839.9,2021-01-05
47602,KB-MB-335,1176.35,999.9,2021-01-05
47603,KB-MB-278,718.71,610.9,2021-01-05
47604,KB-MB-351,499.89,449.9,2021-01-05
47605,KB-MB-72,811.65,689.9,2021-01-05
47606,KB-MB-83,1882.24,1599.9,2021-01-05
47607,KB-MB-274,2470.47,2099.9,2021-01-05
47608,KB-MB-104,1999.88,1699.9,2021-01-05
47609,KB-MB-272,720.89,612.76,2021-01-05
47610,KB-MB-290,388.78,349.9,2021-01-05
47611,KB-MB-283,399.88,339.9,2021-01-05
47612,KB-MB-284,3446.94,2929.9,2021-01-05
47613,KB-MB-269,2117.53,1799.9,2021-01-05
47614,KB-MB-275,2823.41,2399.9,2021-01-05
47615,KB-MB-281,823.41,699.9,2021-01-05
47616,KB-MB-273,435.18,369.9,2021-01-05
47617,KB-MB-122,1999.88,1699.9,2021-01-05
47618,KB-MB-350,223.41,189.9,2021-01-05
47619,KB-MB-70,917.53,779.9,2021-01-05
47620,KB-MB-282,1882.24,1599.9,2021-01-05
47621,KB-MB-288,152.82,129.9,2021-01-05
47622,KB-MB-289,658.71,559.9,2021-01-05
47623,KB-MB-286,2704.71,2299.0,2021-01-05
47624,KB-MB-279,429.29,364.9,2021-01-05
47625,KB-MB-280,499.89,449.9,2021-01-05
47626,KB-MB-348,2411.65,2049.9,2021-01-05
47627,KB-MB-90,1057.65,899.0,2021-01-05
47628,KB-MB-287,6435.18,5469.9,2021-01-05
47629,KB-MB-270,458.71,389.9,2021-01-05
47630,KB-MB-271,823.41,699.9,2021-01-05
47631,KB-MB-81,4704.71,3999.0,2021-01-05
47632,KB-MB-285,823.41,699.9,2021-01-05
47633,KB-MB-292,611.65,519.9,2021-01-05
47634,KB-MB-298,941.06,799.9,2021-01-05
47635,KB-MB-152,1764.59,1499.9,2021-01-05
47636,KB-MB-157,741.06,629.9,2021-01-05
47637,KB-MB-299,376.35,319.9,2021-01-05
47638,KB-MB-297,788.12,669.9,2021-01-05
47639,KB-MB-301,529.29,449.9,2021-01-05
47640,KB-MB-319,682.24,579.9,2021-01-05
47641,KB-MB-294,433.22,389.9,2021-01-05
47642,KB-MB-296,525.18,446.4,2021-01-05
47643,KB-MB-306,5086.94,4323.9,2021-01-05
47644,KB-MB-308,499.89,424.91,2021-01-05
47645,KB-MB-363,534.0,453.9,2021-01-05
47646,KB-MB-302,388.12,329.9,2021-01-05
47647,KB-MB-181,1646.94,1399.9,2021-01-05
47648,KB-MB-314,2906.94,2470.9,2021-01-05
47649,KB-MB-192,1117.53,949.9,2021-01-05
47650,KB-MB-304,352.82,299.9,2021-01-05
47651,KB-MB-315,1783.41,1515.9,2021-01-05
47652,KB-MB-309,470.47,399.9,2021-01-05
47653,KB-MB-310,586.94,498.9,2021-01-05
47654,KB-MB-311,588.12,499.9,2021-01-05
47655,KB-MB-342,658.71,559.9,2021-01-05
47656,KB-MB-197,1399.88,1189.9,2021-01-05
47657,KB-MB-176,1975.18,1678.9,2021-01-05
47658,KB-MB-200,3011.65,2559.9,2021-01-05
47659,KB-MB-318,623.41,529.9,2021-01-05
47660,KB-MB-317,494.0,419.9,2021-01-05
47661,KB-MB-312,576.35,489.9,2021-01-05
47662,KB-MB-216,3529.29,2999.9,2021-01-05
47663,KB-MB-325,1058.71,899.9,2021-01-05
47664,KB-MB-324,317.53,269.9,2021-01-05
47665,KB-MB-225,1341.06,1139.9,2021-01-05
47666,KB-MB-333,1176.35,999.9,2021-01-05
47667,KB-MB-328,823.41,699.9,2021-01-05
47668,KB-MB-329,1752.82,1489.9,2021-01-05
47669,KB-MB-327,525.18,446.4,2021-01-05
47670,KB-MB-232,705.76,599.9,2021-01-05
47671,KB-MB-352,964.59,819.9,2021-01-05
47672,KB-MB-332,1218.71,1035.9,2021-01-05
47673,KB-MB-330,285.76,242.9,2021-01-05
47674,KB-MB-331,588.12,499.9,2021-01-05
47675,KB-MB-207,5528.24,4699.0,2021-01-05
47676,KB-MB-322,1411.65,1199.9,2021-01-05
47677,KB-MB-321,388.12,329.9,2021-01-05
47678,KB-MB-323,823.41,699.9,2021-01-05
47679,KB-MB-346,844.0,844.0,2021-01-05
47680,KB-MB-345,721.0,721.0,2021-01-05
47681,KB-PR-15,1258.71,1069.9,2021-01-05
47682,KB-PR-16,2294.0,1949.9,2021-01-05
47683,KB-PR-8,10941.06,9299.9,2021-01-05
47684,KB-PR-116,3646.94,3099.9,2021-01-05
47685,KB-PR-13,15748.12,13385.9,2021-01-05
47686,KB-PR-9,889.29,755.9,2021-01-05
47687,KB-PR-5,3117.53,2649.9,2021-01-05
47688,KB-PR-57,724.59,615.9,2021-01-05
47689,KB-PR-7,3176.35,2699.9,2021-01-05
47690,KB-PR-115,1341.06,1139.9,2021-01-05
47691,KB-PR-11,2505.76,2129.9,2021-01-05
47692,KB-PR-6,6035.18,5129.9,2021-01-05
47693,KB-PR-12,2023.41,1719.9,2021-01-05
47694,KB-PR-69,352.82,299.9,2021-01-05
47695,KB-PR-27,1588.12,1349.9,2021-01-05
47696,KB-PR-95,635.18,539.9,2021-01-05
47697,KB-PR-30,2764.59,2349.9,2021-01-05
47698,KB-PR-32,3294.0,2799.9,2021-01-05
47699,KB-PR-33,3576.36,3039.91,2021-01-05
47700,KB-PR-34,1976.35,1679.9,2021-01-05
47701,KB-PR-114,3694.0,3139.9,2021-01-05
47702,KB-PR-45,583.41,495.9,2021-01-05
47703,KB-PR-46,705.76,599.9,2021-01-05
47704,KB-PR-47,1058.71,899.9,2021-01-05
47705,KB-PR-38,2941.06,2499.9,2021-01-05
47706,KB-PR-40,3294.0,2799.9,2021-01-05
47707,KB-PR-41,1312.82,1115.9,2021-01-05
47708,KB-PR-43,2588.12,2199.9,2021-01-05
47709,KB-PR-77,548.12,465.9,2021-01-05
47710,KB-PR-79,882.24,749.9,2021-01-05
47711,KB-PR-112,724.59,615.9,2021-01-05
47712,KB-PR-105,3058.71,2599.9,2021-01-05
47713,KB-PR-17,1705.76,1449.9,2021-01-05
47714,KB-PR-23,3458.71,2939.9,2021-01-05
47715,KB-PR-55,941.06,799.9,2021-01-05
47716,KB-PR-75,1094.0,929.9,2021-01-05
47717,KB-PR-71,941.06,799.9,2021-01-05
47718,KB-PR-1,2823.41,2399.9,2021-01-05
47719,KB-PR-67,333.22,299.9,2021-01-05
47720,KB-PR-68,129.29,109.9,2021-01-05
47721,KB-PR-54,1168.32,1109.9,2021-01-05
47722,KB-PR-64,492.82,418.9,2021-01-05
47723,KB-PR-56,1694.0,1439.9,2021-01-05
47724,KB-PR-3,4211.65,3579.9,2021-01-05
47725,KB-PR-0,1882.24,1599.9,2021-01-05
47726,KB-PR-58,4176.35,3549.9,2021-01-05
47727,KB-PR-73,435.18,369.9,2021-01-05
47728,KB-PR-14,684.59,581.9,2021-01-05
47729,KB-PR-63,1399.88,1189.9,2021-01-05
47730,KB-PR-65,1799.88,1529.9,2021-01-05
47731,KB-PR-113,5058.71,4299.9,2021-01-05
47732,KB-PR-2,31705.76,26949.9,2021-01-05
47733,KB-PR-52,835.18,709.9,2021-01-05
47734,KB-PR-53,588.12,499.9,2021-01-05
47735,KB-PR-70,894.0,759.9,2021-01-05
47736,KB-PR-74,788.12,669.9,2021-01-05
47737,KB-PR-10,988.12,839.9,2021-01-05
47738,KB-PR-72,4322.11,3889.9,2021-01-05
47739,KB-PR-60,842.89,716.46,2021-01-05
47740,KB-PR-61,388.78,349.9,2021-01-05
47741,KB-PR-20,541.06,459.9,2021-01-05
47742,KB-PR-25,6352.82,5399.9,2021-01-05
47743,KB-PR-89,941.06,799.9,2021-01-05
47744,KB-PR-81,8823.41,7499.9,2021-01-05
47745,KB-PR-91,1482.24,1259.9,2021-01-05
47746,KB-PR-83,6235.18,5299.9,2021-01-05
47747,KB-PR-18,4352.82,3699.9,2021-01-05
47748,KB-PR-84,469.29,398.9,2021-01-05
47749,KB-PR-117,364.59,309.9,2021-01-05
47750,KB-PR-93,611.65,519.9,2021-01-05
47751,KB-PR-78,1517.53,1289.9,2021-01-05
47752,KB-PR-31,2882.24,2449.9,2021-01-05
47753,KB-PR-24,3882.24,3299.9,2021-01-05
47754,KB-PR-97,864.59,734.9,2021-01-05
47755,KB-PR-99,941.06,799.9,2021-01-05
47756,KB-PR-90,6959.88,5915.9,2021-01-05
47757,KB-PR-26,4082.24,3469.9,2021-01-05
47758,KB-PR-36,1529.29,1299.9,2021-01-05
47759,KB-PR-37,4329.29,3679.9,2021-01-05
47760,KB-PR-85,1999.88,1699.9,2021-01-05
47761,KB-PR-87,1758.47,1547.45,2021-01-05
47762,KB-PR-39,2941.06,2499.9,2021-01-05
47763,KB-PR-88,7999.88,6799.9,2021-01-05
47764,KB-PR-107,999.88,849.9,2021-01-05
47765,KB-PR-98,3999.88,3399.9,2021-01-05
47766,KB-PR-109,949.9,854.91,2021-01-05
47767,KB-PR-100,5852.82,4974.9,2021-01-05
47768,KB-PR-35,3882.24,3299.9,2021-01-05
47769,KB-PR-111,329.29,279.9,2021-01-05
47770,KB-PR-101,388.12,329.9,2021-01-05
47771,KB-PR-92,2590.47,2201.9,2021-01-05
47772,KB-PR-94,2583.41,2195.9,2021-01-05
47773,KB-PR-48,2823.41,2399.9,2021-01-05
47774,KB-PR-96,9411.65,7999.9,2021-01-05
47775,KB-PR-80,1046.94,889.9,2021-01-05
47776,KB-PR-108,3764.59,3199.9,2021-01-05
47777,KB-PR-82,941.06,799.9,2021-01-05
47778,KB-PR-110,8181.06,6953.9,2021-01-05
47779,KB-PR-44,529.29,449.9,2021-01-05
47780,KB-PR-86,870.47,739.9,2021-01-05
47781,KB-PR-103,4941.06,4199.9,2021-01-05
47782,KB-PR-29,694.0,589.9,2021-01-05
47783,KB-PR-104,2333.22,2099.9,2021-01-05
47784,KB-PR-22,2341.06,1989.9,2021-01-05
47785,KB-PR-106,6470.47,5499.9,2021-01-05
47786,KB-RM-1,364.59,309.9,2021-01-05
47787,KB-RM-0,172.82,146.9,2021-01-05
47788,KB-RM-833,175.0,175.0,2021-01-05
47789,KB-RM-836,226.5,226.5,2021-01-05
47790,KB-RM-5,1046.94,889.9,2021-01-05
47791,KB-RM-3,1023.41,869.9,2021-01-05
47792,KB-RM-2,1334.0,1133.9,2021-01-05
47793,KB-RM-838,257.88,257.88,2021-01-05
47794,KB-RM-837,144.63,144.63,2021-01-05
47795,KB-RM-124,2588.12,2199.9,2021-01-05
47796,KB-RM-41,882.24,749.9,2021-01-05
47797,KB-RM-105,716.35,608.9,2021-01-05
47798,KB-RM-40,317.53,269.9,2021-01-05
47799,KB-RM-753,1976.35,1679.9,2021-01-05
47800,KB-RM-48,2352.82,1999.9,2021-01-05
47801,KB-RM-11,729.29,619.9,2021-01-05
47802,KB-RM-586,682.24,579.9,2021-01-05
47803,KB-RM-579,199.88,169.9,2021-01-05
47804,KB-RM-120,823.41,699.9,2021-01-05
